,quarter,time,down,togo,location,away_team,home_team,detail
16,1,6:57,2,8,BAL 38,0,0,Tyler Huntley pass complete short left to Demarcus Robinson for 11 yards (tackle by Minkah Fitzpatrick and James Pierre)
17,1,6:16,1,10,BAL 49,0,0,Tyler Huntley pass complete short right to Demarcus Robinson for 23 yards (tackle by Terrell Edmunds and Devin Bush)
18,1,5:38,1,10,PIT 28,0,0,Gus Edwards up the middle for 4 yards (tackle by Jamir Jones and Terrell Edmunds)
19,1,4:59,2,6,PIT 24,0,0,Tyler Huntley pass incomplete short middle intended for Mark Andrews
20,1,4:54,3,6,PIT 24,0,0,Tyler Huntley pass incomplete short right intended for Mark Andrews
21,1,4:50,4,6,PIT 24,3,0,Justin Tucker 42 yard field goal good
22,1,4:46,0,0,BAL 35,3,0,"Justin Tucker kicks off 65 yards, touchback."
23,1,4:46,1,10,PIT 25,3,0,Najee Harris left guard for 5 yards (tackle by Roquan Smith and Patrick Queen)
24,1,4:13,2,5,PIT 30,3,0,Najee Harris right guard for 1 yard (tackle by Broderick Washington)
25,1,3:30,3,4,PIT 31,3,0,"Kenny Pickett pass incomplete short left intended for Jaylen Warren (defended by Broderick Washington). Penalty on Dan Moore: Offensive Holding, 10 yards (declined) "
26,1,3:25,4,4,PIT 31,3,0,Pressley Harvin punts 17 yards downed by Marcus Allen
27,1,3:16,1,10,PIT 48,3,0,J.K. Dobbins up the middle for 44 yards (tackle by Minkah Fitzpatrick)
28,1,2:36,1,4,PIT 4,9,0,"J.K. Dobbins right tackle for 4 yards, touchdown"
29,1,2:31,0,0,PIT 15,10,0,Justin Tucker kicks extra point good
30,1,2:31,0,0,BAL 35,10,0,"Justin Tucker kicks off 58 yards, returned by Steven Sims for 29 yards (tackle by Ar'Darius Washington)"
31,1,2:26,1,10,PIT 36,10,0,Mitchell Trubisky pass incomplete short left intended for Zach Gentry
32,1,2:21,2,10,PIT 36,10,0,Najee Harris up the middle for 1 yard (tackle by Odafe Oweh and Marcus Peters)
33,1,1:41,3,9,PIT 37,10,0,Mitchell Trubisky pass complete short middle to Pat Freiermuth for 14 yards (tackle by Tyus Bowser)
34,1,0:57,1,10,BAL 49,10,0,Mitchell Trubisky pass complete deep left to George Pickens for 42 yards (tackle by Marcus Williams and Marlon Humphrey)
35,1,0:21,1,7,BAL 7,10,0,"Mitchell Trubisky pass incomplete short left intended for George Pickens. Penalty on Marlon Humphrey: Defensive Pass Interference, 6 yards (accepted) (no play)"
36,1,0:17,1,1,BAL 1,10,6,"Najee Harris up the middle for 1 yard, touchdown"
37,1,0:13,0,0,BAL 15,10,7,Chris Boswell kicks extra point good
38,1,0:13,0,0,PIT 35,10,7,"Chris Boswell kicks off 64 yards, returned by Justice Hill for 22 yards (tackle by Arthur Maulet)"
39,1,0:08,1,10,BAL 23,10,7,Tyler Huntley pass complete short left to DeSean Jackson for 9 yards (tackle by Arthur Maulet)
40,2,15:00,2,1,BAL 32,10,7,Gus Edwards up the middle for 9 yards (tackle by Terrell Edmunds)
41,2,14:26,1,10,BAL 41,10,7,Gus Edwards right end for 16 yards (tackle by Terrell Edmunds and Minkah Fitzpatrick)
42,2,13:42,1,10,PIT 43,10,7,Tyler Huntley sacked by and Chris Wormley for -6 yards and Tyson Alualu for -6 yards
43,2,12:58,2,16,PIT 49,10,7,Tyler Huntley scrambles right tackle for 11 yards (tackle by Damontae Kazee)
44,2,12:18,3,5,PIT 38,10,7,Tyler Huntley scrambles right end for 4 yards (tackle by Minkah Fitzpatrick)
45,2,11:40,4,1,PIT 34,10,7,"Tyler Huntley aborted snap, recovered by Tyler Huntley at PIT-37 and returned for -2 yards Tyler Huntley for no gain (tackle by Myles Jack)"
46,2,11:37,1,10,PIT 36,10,7,Mitchell Trubisky pass complete short right to Diontae Johnson for 8 yards (tackle by Chuck Clark)
47,2,10:57,2,2,PIT 44,10,7,Najee Harris up the middle for 7 yards (tackle by Patrick Queen)
48,2,10:22,1,10,BAL 49,10,7,Najee Harris right guard for 8 yards (tackle by Jason Pierre-Paul)
49,2,9:45,2,2,BAL 41,10,7,Najee Harris right tackle for 1 yard (tackle by Travis Jones)
50,2,9:05,3,1,BAL 40,10,7,Mitchell Trubisky pass complete short right to Najee Harris for 7 yards (tackle by Patrick Queen)
51,2,8:27,1,10,BAL 33,10,7,Benny Snell up the middle for 1 yard (tackle by Roquan Smith and Calais Campbell)
52,2,7:47,2,9,BAL 32,10,7,"Penalty on Tyus Bowser: Neutral Zone Infraction, 5 yards (accepted) (no play)"
53,2,7:27,2,4,BAL 27,10,7,Benny Snell right guard for 3 yards (tackle by Roquan Smith and Calais Campbell)
54,2,6:45,3,1,BAL 24,10,7,"Penalty on Patrick Queen: Neutral Zone Infraction, 5 yards (accepted) (no play)"
55,2,6:27,1,10,BAL 19,10,7,Najee Harris left guard for 2 yards (tackle by Jason Pierre-Paul)
56,2,5:48,2,8,BAL 17,10,7,Mitchell Trubisky pass short middle intended for Pat Freiermuth is intercepted by Roquan Smith at BAL-10 and returned for 19 yards (tackle by Diontae Johnson)
57,2,5:35,1,10,BAL 29,10,7,J.K. Dobbins right guard for 3 yards (tackle by Cameron Heyward)
58,2,4:51,2,7,BAL 32,10,7,Tyler Huntley pass complete short right to Kenyan Drake for no gain (tackle by Robert Spillane)
59,2,4:08,3,7,BAL 32,10,7,Tyler Huntley pass complete deep left to DeSean Jackson for 25 yards (tackle by James Pierre)
60,2,3:29,1,10,PIT 43,10,7,"J.K. Dobbins up the middle for 6 yards (tackle by Levi Wallace and T.J. Watt). Penalty on Montravius Adams: Defensive Holding, 5 yards (accepted) "
61,2,3:02,1,10,PIT 32,10,7,Tyler Huntley scrambles right end for 9 yards (tackle by Myles Jack)
62,2,2:29,2,1,PIT 23,10,7,Gus Edwards up the middle for 3 yards (tackle by Chris Wormley)
63,2,2:00,1,10,PIT 20,10,7,Tyler Huntley pass complete short right to Kenyan Drake for 1 yard (tackle by Myles Jack)
64,2,1:55,2,9,PIT 19,10,7,Tyler Huntley right tackle for 2 yards (tackle by Cameron Heyward)
65,2,1:13,3,7,PIT 17,10,7,Tyler Huntley pass incomplete short right intended for Mark Andrews
66,2,1:06,4,7,PIT 17,13,7,Justin Tucker 35 yard field goal good
67,2,1:03,0,0,BAL 35,13,7,"Justin Tucker kicks off 65 yards, touchback."
68,2,1:03,1,10,PIT 25,13,7,Mitchell Trubisky pass complete short right to Diontae Johnson for 11 yards (tackle by Ar'Darius Washington)
69,2,0:43,1,10,PIT 36,13,7,Mitchell Trubisky pass complete deep left to George Pickens for 25 yards (tackle by Marlon Humphrey)
70,2,0:36,1,10,BAL 39,13,7,Mitchell Trubisky pass complete short right to Gunner Olszewski for 7 yards (tackle by Marcus Peters)
71,2,0:31,2,3,BAL 32,13,7,Mitchell Trubisky pass complete short left to Pat Freiermuth for 9 yards (tackle by Kyle Hamilton)
72,2,0:26,1,10,BAL 23,13,7,Mitchell Trubisky pass short middle intended for Pat Freiermuth is intercepted by Patrick Queen at BAL-8 and returned for no gain (tackle by Jaylen Warren)
73,2,0:21,1,10,BAL 8,13,7,Tyler Huntley kneels for -1 yards
74,3,15:00,0,0,BAL 35,13,7,"Justin Tucker kicks off 65 yards, touchback."
75,3,15:00,1,10,PIT 25,13,7,Najee Harris right guard for no gain (tackle by Jason Pierre-Paul and Patrick Queen)
76,3,14:22,2,10,PIT 25,13,7,Mitchell Trubisky pass complete short left to Steven Sims for 6 yards (tackle by Kyle Hamilton)
77,3,13:39,3,4,PIT 31,13,7,Mitchell Trubisky pass complete short right to Diontae Johnson for 14 yards (tackle by Marcus Peters)
78,3,13:01,1,10,PIT 45,13,7,Jaylen Warren up the middle for 4 yards (tackle by Calais Campbell)
79,3,12:19,2,6,PIT 49,13,7,Mitchell Trubisky pass complete short right to Diontae Johnson for 1 yard (tackle by Broderick Washington)
80,3,11:35,3,5,PIT 50,13,7,Mitchell Trubisky pass complete short left to Steven Sims for 2 yards (tackle by Marcus Peters)
81,3,10:57,4,3,BAL 48,13,7,"Pressley Harvin punts 48 yards, touchback."
82,3,10:49,1,10,BAL 20,13,7,J.K. Dobbins left tackle for 9 yards (tackle by Minkah Fitzpatrick and Alex Highsmith)
83,3,10:18,2,1,BAL 29,13,7,J.K. Dobbins left guard for 6 yards (tackle by Myles Jack and Devin Bush)
84,3,9:53,1,10,BAL 35,13,7,Tyler Huntley pass complete short middle to Mark Andrews for 10 yards (tackle by Terrell Edmunds)
85,3,9:10,1,10,BAL 45,13,7,Gus Edwards left tackle for 5 yards (tackle by Devin Bush)
86,3,8:28,2,5,BAL 50,13,7,Gus Edwards right tackle for 1 yard (tackle by Terrell Edmunds and Myles Jack)
87,3,7:44,3,4,PIT 49,13,7,Tyler Huntley right guard for 3 yards (tackle by Montravius Adams and Minkah Fitzpatrick)
88,3,7:26,4,1,PIT 46,13,7,"Jordan Stout punts 35 yards, fair catch by Steven Sims at PIT-11"
89,3,7:18,1,10,PIT 11,13,7,Najee Harris up the middle for 1 yard (tackle by Patrick Queen)
90,3,6:40,2,9,PIT 12,13,7,Mitchell Trubisky pass complete short right to Steven Sims for 11 yards (tackle by Kyle Hamilton)
91,3,5:59,1,10,PIT 23,13,7,Mitchell Trubisky pass complete short middle to Najee Harris for 10 yards (tackle by Marlon Humphrey)
92,3,5:16,1,10,PIT 33,13,7,Mitchell Trubisky pass complete short right to Steven Sims for 11 yards (tackle by Kyle Hamilton and Chuck Clark)
93,3,4:34,1,10,PIT 44,13,7,Jaylen Warren up the middle for -1 yards (tackle by Odafe Oweh and Justin Madubuike)
94,3,3:54,2,11,PIT 43,13,7,Mitchell Trubisky pass complete short left to Diontae Johnson for 11 yards (tackle by Marcus Williams)
95,3,3:03,1,10,BAL 46,13,7,"Mitchell Trubisky pass intended for Diontae Johnson is intercepted by Marcus Williams in end zone and returned for no gain Replay Assistant challenged the touchback ruling, and the original play was overturned. Mitchell Trubisky pass intended for Diontae Johnson is intercepted by Marcus Williams at BAL-1 and returned for no gain"
96,3,3:03,1,10,BAL 1,13,7,Anthony Brown pass complete short left to Demarcus Robinson for 3 yards (tackle by Cameron Sutton)
97,3,2:26,2,7,BAL 4,13,7,J.K. Dobbins for 11 yards (tackle by Terrell Edmunds and Cameron Heyward)
98,3,1:44,1,10,BAL 15,13,7,"Kenyan Drake for 1 yard. Kenyan Drake fumbles (forced by Chris Wormley) (tackle by Myles Jack), recovered by Ben Cleveland at BAL-16"
99,3,1:13,2,9,BAL 16,13,7,Anthony Brown pass incomplete deep left intended for Demarcus Robinson
100,3,1:08,3,9,BAL 16,13,7,Anthony Brown sacked by T.J. Watt for -4 yards
101,3,0:30,4,13,BAL 12,13,7,"Jordan Stout punts 46 yards, returned by Steven Sims for no gain (tackle by Kyle Hamilton). Penalty on James Pierre: Offensive Holding, 10 yards (accepted) "
102,3,0:21,1,10,PIT 32,13,7,Mitchell Trubisky pass complete short middle to George Pickens for 11 yards (tackle by Marlon Humphrey)
103,4,15:00,1,10,PIT 43,13,7,Steven Sims left end for 1 yard (tackle by Marlon Humphrey)
104,4,14:17,2,9,PIT 44,13,7,Mitchell Trubisky pass incomplete short right intended for Gunner Olszewski (defended by Marcus Peters)
105,4,14:09,3,9,PIT 44,13,7,Mitchell Trubisky pass complete short right to Jaylen Warren for 14 yards (tackle by Chuck Clark)
106,4,13:19,1,10,BAL 42,13,7,"Jaylen Warren right end for 8 yards (tackle by Chuck Clark). Penalty on Marcus Peters: Unnecessary Roughness / Defense, 15 yards (accepted) "
107,4,12:58,1,10,BAL 19,13,7,Mitchell Trubisky pass complete short right to Jaylen Warren for 2 yards (tackle by Patrick Queen and Chuck Clark)
108,4,12:10,2,8,BAL 17,13,7,Mitchell Trubisky sacked by Tyus Bowser for -5 yards
109,4,11:24,3,13,BAL 22,13,7,Mitchell Trubisky pass incomplete deep left intended for Diontae Johnson
110,4,11:19,4,13,BAL 22,13,7,Chris Boswell 40 yard field goal no good blocked by Calais Campbell
111,4,11:14,1,10,BAL 30,13,7,J.K. Dobbins left guard for 5 yards (tackle by Devin Bush)
112,4,10:36,2,5,BAL 35,13,7,J.K. Dobbins right tackle for 4 yards (tackle by T.J. Watt)
113,4,9:55,3,1,BAL 39,13,7,Patrick Ricard up the middle for 2 yards (tackle by Myles Jack and T.J. Watt)
114,4,9:12,1,10,BAL 41,13,7,Anthony Brown pass incomplete short middle intended for Devin Duvernay
115,4,9:07,2,10,BAL 41,13,7,Anthony Brown pass complete short right to Demarcus Robinson for 6 yards (tackle by Levi Wallace)
116,4,8:31,3,4,BAL 47,13,7,Anthony Brown pass complete short left to Mark Andrews for 7 yards (tackle by Minkah Fitzpatrick)
117,4,7:50,1,10,PIT 46,13,7,J.K. Dobbins right tackle for 14 yards (tackle by Minkah Fitzpatrick)
118,4,7:03,1,10,PIT 32,13,7,J.K. Dobbins right tackle for 6 yards (tackle by Damontae Kazee)
119,4,6:19,2,4,PIT 26,13,7,Gus Edwards right guard for 7 yards (tackle by Minkah Fitzpatrick)
120,4,5:36,1,10,PIT 19,13,7,Gus Edwards left guard for -1 yards (tackle by Devin Bush and Damontae Kazee)
121,4,4:53,2,11,PIT 20,13,7,Gus Edwards right guard for 7 yards (tackle by Devin Bush)
122,4,4:08,3,4,PIT 13,13,7,J.K. Dobbins left tackle for no gain (tackle by Robert Spillane and Terrell Edmunds)
123,4,3:22,4,4,PIT 13,16,7,Justin Tucker 30 yard field goal good
124,4,3:19,0,0,BAL 35,16,7,"Justin Tucker kicks off 65 yards, touchback."
125,4,3:19,1,10,PIT 25,16,7,Mitchell Trubisky pass incomplete short middle intended for Pat Freiermuth (defended by Roquan Smith)
126,4,3:17,2,10,PIT 25,16,7,"Mitchell Trubisky pass complete deep left to Diontae Johnson for 37 yards (tackle by Marlon Humphrey). Penalty on Justin Madubuike: Roughing the Passer, 15 yards (accepted) "
127,4,3:08,1,10,BAL 23,16,7,Mitchell Trubisky pass complete short middle to Connor Heyward for 13 yards (tackle by Marcus Williams)
128,4,2:45,1,10,BAL 10,16,7,Mitchell Trubisky pass incomplete short left intended for Najee Harris
129,4,2:39,2,10,BAL 10,16,7,"Mitchell Trubisky pass incomplete intended for Diontae Johnson. Penalty on Diontae Johnson: Offensive Pass Interference, 10 yards (offset) . Penalty on Marlon Humphrey: Defensive Pass Interference, 15 yards (offset) (no play)"
130,4,2:34,2,10,BAL 10,16,13,"Mitchell Trubisky pass complete short middle to Pat Freiermuth for 10 yards, touchdown"
131,4,2:30,0,0,BAL 15,16,14,Chris Boswell kicks extra point good
132,4,2:30,0,0,PIT 35,16,14,"Chris Boswell kicks off 61 yards, returned by Justice Hill for 17 yards (tackle by Arthur Maulet)"
133,4,2:24,1,10,BAL 21,16,14,Gus Edwards left tackle for 6 yards (tackle by Terrell Edmunds and Cameron Heyward)
134,4,2:18,2,4,BAL 27,16,14,Gus Edwards right guard for 1 yard (tackle by Montravius Adams and Cameron Heyward)
135,4,2:14,3,3,BAL 28,16,14,Gus Edwards right tackle for 6 yards (tackle by Minkah Fitzpatrick)
136,4,2:00,1,10,BAL 34,16,14,Anthony Brown kneels for -3 yards
137,4,1:20,2,13,BAL 31,16,14,Anthony Brown kneels for -1 yards
138,4,0:38,3,14,BAL 30,16,14,Anthony Brown kneels for -1 yards
